Ticker,timestamp,Date,Error,data_source,last_price,volume,price_source,quote_time,trade_time,quote_age_sec,is_market_open,market_status,price_history_status,hv_status,iv_30d,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,highPrice,lowPrice,openPrice,closePrice,52WeekHigh,52WeekLow,netChange,netPercentChange,dividendDate,dividendYield,snapshot_ts,Snapshot_Age_Hours,iv_surface_source,iv_surface_date,iv_surface_age_days,history_depth_ok,iv_data_stale,regime_confidence,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call_hist,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,iv_rank_252d,iv_percentile_252d,iv_history_count,iv_index_30d_hist,IV_30_D_Call,IV_Rank_30D,IV_Term_Structure,IV_Trend_7D,HV_Trend_30D,VVIX,Recent_Vol_Spike,Volatility_Regime,Trend_State,Price_vs_SMA20,Price_vs_SMA50,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,RV_IV_Ratio,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,IVHV_gap_30D,Signal_Type,Regime,intraday_range_pct,gap_pct,intraday_position_pct,compression_tag,gap_tag,intraday_position_tag,pct_from_52w_high,pct_from_52w_low,52w_range_position,52w_regime_tag,52w_strategy_context,net_change,net_percent_change,momentum_tag,entry_timing_context,days_to_earnings,earnings_proximity_flag,IV30_Call,HV30,IVHV_gap_abs,IVHV_gap_60D,IVHV_gap_90D,IVHV_gap_180D,IVHV_gap_360D,IVHV_gap_30D_pct,IVHV_gap_60D_pct,IVHV_gap_90D_pct,IVHV_gap_180D_pct,IVHV_gap_360D_pct,ShortTerm_IV_Edge,MediumTerm_IV_Edge,LEAP_IV_Edge,UltraLEAP_IV_Edge,ShortTerm_IV_Rich,ShortTerm_IV_Cheap,MediumTerm_IV_Rich,MediumTerm_IV_Cheap,LEAP_IV_Rich,LEAP_IV_Cheap,UltraLEAP_IV_Rich,UltraLEAP_IV_Cheap,HighVol,ElevatedVol,ModerateVol,LowRank,IV_Rich,IV_Cheap,MeanReversion_Setup,Expansion_Setup,df_elevated_plus,df_moderate_vol
BSX,2026-01-09 11:24:56.717189,2026-01-09,,schwab,97.5339,4184408.0,lastPrice,1767986455993,1767986456608,240.109,True,OPEN,OK,COMPUTED,32.129,15.77540350308166,15.1276109146926,18.79472852676132,21.92083649027903,20.505948182777047,15.77540350308166,15.1276109146926,18.79472852676132,21.92083649027903,20.505948182777047,20.428921242053644,19.81346714284641,19.15809530862686,-3.019325023679661,Normal_Compression,99.09,97.305,98.95,98.38,109.5,85.98,-0.8461,-0.86003253,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,28.811,,,,,,,,,,,,,,,,,,,,,,,,,10,,32.129,,Unknown,Unknown,Falling,,False,Unknown,Bullish,0.8686577137510861,2.561366472446609,Stable,26.53909131364738,56.822502537335076,Strong,27.55115616265772,True,0.8575167656216416,,0.0,,,False,13.334271473238676,Bullish,Unknown,1.8301329076351878,0.5793860540760393,12.8235294117645,NORMAL,NO_GAP,NEAR_LOW,10.92794520547945,13.437892533147242,49.123724489795926,MID_RANGE,NEUTRAL,-0.8461,-0.86003253,NORMAL,MODERATE,26.0,False,32.129,18.79472852676132,13.334271473238676,,,,,70.94686924715276,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
C,2026-01-09 11:24:56.717189,2026-01-09,,schwab,121.17,4643882.0,lastPrice,1767986456935,1767986455911,240.806,True,OPEN,OK,COMPUTED,29.926,26.45545175194056,23.257322840235528,21.52352299994453,23.293536729332807,22.94020411384157,26.45545175194056,23.257322840235528,21.52352299994453,23.293536729332807,22.94020411384157,22.801843099782573,23.01374650734762,23.24060419996034,4.931928751996029,Normal_Compression,121.74,120.15,120.94,120.6,124.17,55.51,0.57,0.47263682,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,32.605,,,,,,,,,,,,,,,,,,,,,,,,,10,,29.926,,Unknown,Unknown,Rising,,False,Unknown,Bullish,0.2672571482864671,4.276040704428097,Stable,61.317474058908,60.13791847908729,Strong,18.756764427941178,True,0.6267715173408133,,0.0,,,False,8.40247700005547,Bullish,Unknown,1.3122059915820659,0.28192371475953854,64.1509433962266,NORMAL,NO_GAP,MID_RANGE,2.416042522348393,118.28499369482977,95.63064375182057,MID_RANGE,NEUTRAL,0.57,0.47263682,FLAT_DAY,EARLY,5.0,True,29.926,21.52352299994453,8.40247700005547,,,,,39.03857653822344,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
PGR,2026-01-09 11:24:56.717189,2026-01-09,,schwab,215.77,1830416.0,lastPrice,1767986450783,1767986456099,240.618,True,OPEN,OK,COMPUTED,25.818,39.730493419890614,33.58608005019102,28.74631934972866,28.24530599693117,24.85879253181454,39.730493419890614,33.58608005019102,28.74631934972866,28.24530599693117,24.85879253181454,23.49725196176005,23.40501672928224,23.0004978035776,10.984174070161952,Normal_Expansion,216.7099,212.25,212.72,213.15,292.99,199.9,2.62,1.22918133,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,28.021,,,,,,,,,,,,,,,,,,,,,,,,,10,,25.818,,Unknown,Unknown,Rising,,False,Unknown,Neutral,2.2328082209784457,-0.1364385137270818,Stable,32.3433492790561,58.92647299712985,Strong,15.66624170698076,True,0.6067953252374606,,0.0,,,False,-2.9283193497286604,Bidirectional,Unknown,2.0669694582194023,0.2017358667605005,78.92553644700568,NORMAL,NO_GAP,NEAR_HIGH,26.355848322468344,7.9389694847423735,17.048018047051244,NEAR_52W_LOW,CONTRARIAN,2.62,1.22918133,NORMAL,MODERATE,19.0,False,25.818,28.74631934972866,2.9283193497286604,,,,,-10.186762743788627,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
AMGN,2026-01-09 11:24:56.717189,2026-01-09,,schwab,327.66,878974.0,lastPrice,1767986454978,1767986454711,242.006,True,OPEN,OK,COMPUTED,30.828,32.48939695769765,24.794307140228376,26.71284731924407,28.4139555891772,28.093798301868944,32.48939695769765,24.794307140228376,26.71284731924407,28.4139555891772,28.093798301868944,27.23004009349123,27.332049240912102,27.34828226630743,5.776549638453581,Normal,332.075,326.65,328.81,330.11,346.38,259.82,-2.45,-0.74217685,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,29.39,,,,,,,,,,,,,,,,,,,,,,,,,10,,30.828,,Unknown,Unknown,Rising,,False,Unknown,Unknown,,,Unknown,,,Unknown,,,,,0.0,,,False,4.11515268075593,,Unknown,1.6556796679484866,0.39380812456454256,18.617511520738166,NORMAL,NO_GAP,NEAR_LOW,5.404469080200927,26.110384112077607,78.37338262476898,MID_RANGE,NEUTRAL,-2.45,-0.74217685,NORMAL,MODERATE,-66.0,False,30.828,26.71284731924407,4.11515268075593,,,,,15.40514431717413,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
SHOP,2026-01-09 11:24:56.717189,2026-01-09,,schwab,165.12,2665510.0,lastPrice,1767986451676,1767986446681,250.036,True,OPEN,OK,COMPUTED,53.342,39.28319758938487,33.53443079964627,40.03159029149713,44.11395520370068,44.8802628550693,39.28319758938487,33.53443079964627,40.03159029149713,44.11395520370068,44.8802628550693,51.13058917713449,49.77178895528285,50.18511670375651,-0.7483927021122625,High_Compression,168.91,163.03,168.01,168.28,182.19,69.84,-3.16,-1.87782268,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,52.116,,,,,,,,,,,,,,,,,,,,,,,,,10,,53.342,,Unknown,Unknown,Stable,,False,Unknown,Neutral,-0.5459812296339325,1.5538941175875791,Stable,44.922159582640575,42.68839869921248,Strong,17.4761310509716,True,0.32762421827024857,,0.0,,,False,13.310409708502867,Bidirectional,Unknown,3.561046511627904,0.16044687425719648,35.54421768707491,NORMAL,NO_GAP,MID_RANGE,9.369339700312857,136.42611683848799,84.80640854472631,MID_RANGE,NEUTRAL,-3.16,-1.87782268,NORMAL,MODERATE,33.0,False,53.342,40.03159029149713,13.310409708502867,,,,,33.2497650270218,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
HON,2026-01-09 11:24:56.717189,2026-01-09,,schwab,208.15,2212451.0,lastPrice,1767986456454,1767986449588,247.129,True,OPEN,OK,COMPUTED,26.236,26.253712254999467,21.209238383866904,19.146434766342253,23.778584151976023,21.648672671648665,26.253712254999467,21.209238383866904,19.146434766342253,23.778584151976023,21.648672671648665,22.107786612896486,20.88110197848373,21.413942388560876,7.107277488657214,Normal,208.74,203.51,204.65,205.24,241.72,179.36,2.91,1.41785227,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,26.998,,,,,,,,,,,,,,,,,,,,,,,,,10,,26.236,,Unknown,Unknown,Rising,,False,Unknown,Bearish,-0.5301386355354478,-0.14672807241999072,Falling,16.76292695266488,51.40233054344702,Moderate,33.02197550436246,True,1.2586512999070918,,0.0,Hammer,Moderate,False,7.089565233657748,Bearish,Unknown,2.512611097766043,0.2874683297602823,88.71892925430208,NORMAL,NO_GAP,NEAR_HIGH,13.887969551547242,16.05151650312221,46.16741500962155,MID_RANGE,NEUTRAL,2.91,1.41785227,NORMAL,MODERATE,20.0,False,26.236,19.146434766342253,7.089565233657748,,,,,37.028122050798615,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
AMAT,2026-01-09 11:24:56.717189,2026-01-09,,schwab,299.19,4844253.0,lastPrice,1767986456024,1767986456077,240.64,True,OPEN,OK,COMPUTED,50.158,50.47544636582305,44.54010471108577,39.30200332124164,41.72403206069987,42.59992693018207,50.47544636582305,44.54010471108577,39.30200332124164,41.72403206069987,42.59992693018207,45.65370011610585,42.52874218544741,41.72157455246491,11.173443044581411,Normal_Expansion,300.2,286.5,288.4,281.64,300.2,123.7365,17.55,6.23135918,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,46.897,,,,,,,,,,,,,,,,,,,,,,,,,10,,50.158,,Unknown,Unknown,Rising,,False,Unknown,Unknown,,,Unknown,,,Unknown,,,,,0.0,Shooting Star,Strong,True,10.855996678758359,,Unknown,4.579030047795711,2.400227240448797,92.62773722627743,NORMAL,GAP_UP,NEAR_HIGH,0.3364423717521622,141.79607472330312,99.42764367702102,NEAR_52W_HIGH,MOMENTUM,17.55,6.23135918,STRONG_UP_DAY,LATE_LONG,-57.0,False,50.158,39.30200332124164,10.855996678758359,,,,,27.621993184482264,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
NEE,2026-01-09 11:24:56.717189,2026-01-09,,schwab,79.9408,3020092.0,lastPrice,1767986455856,1767986456313,240.404,True,OPEN,OK,COMPUTED,23.69,20.563085246624546,16.855947861278818,19.69377239786974,19.873284818472715,20.81956247317677,20.563085246624546,16.855947861278818,19.69377239786974,19.873284818472715,20.81956247317677,22.700739282831183,22.981007482404777,25.039089102277845,0.8693128487548023,Normal_Compression,80.92,79.87,80.2,79.49,87.53,61.72,0.4508,0.56711536,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,25.025,,,,,,,,,,,,,,,,,,,,,,,,,10,,23.69,,Unknown,Unknown,Stable,,False,Unknown,Unknown,,,Unknown,,,Unknown,,,,,0.0,,,False,3.9962276021302614,,Unknown,1.313471969257247,0.8931941124669871,6.742857142856335,NORMAL,NO_GAP,NEAR_LOW,8.670398720438714,29.52171095268956,70.59589306470359,MID_RANGE,NEUTRAL,0.4508,0.56711536,NORMAL,MODERATE,14.0,False,23.69,19.69377239786974,3.9962276021302614,,,,,20.291833993991574,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
DHR,2026-01-09 11:24:56.717189,2026-01-09,,schwab,237.985,1228675.0,lastPrice,1767986456951,1767986457153,239.564,True,OPEN,OK,COMPUTED,30.92,13.100913609940555,17.327450198743186,18.401609338582244,22.019901141092525,27.341964674021668,13.100913609940555,17.327450198743186,18.401609338582244,22.019901141092525,27.341964674021668,27.738737774711787,27.07534544093368,28.543514808931747,-5.300695728641687,Normal,238.36,233.975,237.2,235.0,258.23,171.0,2.985,1.27021277,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,28.07,,,,,,,,,,,,,,,,,,,,,,,,,10,,30.92,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-1.9623434383201563,-2.1189199791534286,Falling,21.268161253816714,31.393021177450578,Moderate,14.09644522507659,True,0.45590055708527133,,0.0,,,False,12.518390661417758,Bearish,Unknown,1.842553102086274,0.9361702127659527,91.44811858608898,NORMAL,NO_GAP,NEAR_HIGH,7.839910157611434,39.172514619883046,76.7912415453399,MID_RANGE,NEUTRAL,2.985,1.27021277,NORMAL,MODERATE,19.0,False,30.92,18.401609338582244,12.518390661417758,,,,,68.0287817825299,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
MU,2026-01-09 11:24:56.717189,2026-01-09,,schwab,342.64,21644957.0,lastPrice,1767986456367,1767986456899,239.818,True,OPEN,OK,COMPUTED,60.899,76.81725358950551,76.82603739371812,66.75930362403814,68.47512167966036,64.42637905134927,76.81725358950551,76.82603739371812,66.75930362403814,68.47512167966036,64.42637905134927,60.02470507679176,55.895391520526914,53.6194762757657,10.057949965467373,High_Expansion,342.99,326.19,332.745,327.02,346.3,61.54,15.62,4.77646627,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,63.781,,,,,,,,,,,,,,,,,,,,,,,,,10,,60.899,,Unknown,Unknown,Rising,,False,Unknown,Unknown,,,Unknown,,,Unknown,,,,Ascending Triangle,63.0,,,False,-5.8603036240381385,,Unknown,4.903105300023352,1.750657452143607,97.91666666666653,NORMAL,NO_GAP,NEAR_HIGH,1.056887092116669,456.77608059798496,98.71470712178676,NEAR_52W_HIGH,MOMENTUM,15.62,4.77646627,STRONG_UP_DAY,LATE_LONG,-23.0,False,60.899,66.75930362403814,5.8603036240381385,,,,,-8.778257569972627,,,,,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
UNP,2026-01-09 11:24:56.717189,2026-01-09,,schwab,228.4,1298640.0,lastPrice,1767986448498,1767986394312,302.405,True,OPEN,OK,COMPUTED,24.517,25.745431670584857,20.564543421329144,19.100952634041633,17.936493308406888,17.458980473748323,25.745431670584857,20.564543421329144,19.100952634041633,17.936493308406888,17.458980473748323,19.02063714289312,18.26810494376212,19.460884122180406,6.644479036543224,Normal,231.46,226.86,230.61,229.85,256.84,204.66,-1.45,-0.6308462,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,25.243,,,,,,,,,,,,,,,,,,,,,,,,,10,,24.517,,Unknown,Unknown,Rising,,False,Unknown,Bullish,4.926921258912555,7.369918915150429,Falling,17.54622004050552,65.19921062809277,Moderate,34.87487511765926,True,1.4224772654753541,,0.0,,,False,5.4160473659583666,Bullish,Unknown,2.0140105078809083,0.33065042418969737,33.478260869565084,NORMAL,NO_GAP,MID_RANGE,11.07304158230804,11.599726375451974,45.496358758144915,MID_RANGE,NEUTRAL,-1.45,-0.6308462,NORMAL,MODERATE,18.0,False,24.517,19.100952634041633,5.4160473659583666,,,,,28.354854701361393,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
GILD,2026-01-09 11:24:56.717189,2026-01-09,,schwab,121.76,3436921.0,lastPrice,1767986456503,1767986455865,240.852,True,OPEN,OK,COMPUTED,29.827,29.5281390881664,26.262216980160137,23.83429377571643,25.19479830998131,24.117617034272136,29.5281390881664,26.262216980160137,23.83429377571643,25.19479830998131,24.117617034272136,26.102995368387045,26.23212830099431,28.500336064222605,5.6938453124499695,Normal,122.76,119.33,120.34,120.67,128.7,88.57,1.09,0.90328996,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,29.334,,,,,,,,,,,,,,,,,,,,,,,,,10,,29.827,,Unknown,Unknown,Rising,,False,Unknown,Bullish,21.342741856820297,35.75169293315394,Stable,41.16339477273051,80.51699359701506,Strong,81.35433521359839,True,2.7275399877157738,,0.0,,,False,5.992706224283573,Bullish,Unknown,2.8170170827858136,0.27347310847766493,70.84548104956274,NORMAL,NO_GAP,NEAR_HIGH,5.39238539238538,37.47318505137181,82.7062048342886,MID_RANGE,NEUTRAL,1.09,0.90328996,NORMAL,MODERATE,32.0,False,29.827,23.83429377571643,5.992706224283573,,,,,25.143208691961505,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
TJX,2026-01-09 11:24:56.717189,2026-01-09,,schwab,158.5056,2716888.0,lastPrice,1767986432054,1767986455410,241.307,True,OPEN,OK,COMPUTED,16.327,16.294403575037013,13.486532015580282,13.403732599997062,15.33153447345041,15.118911707469698,16.294403575037013,13.486532015580282,13.403732599997062,15.33153447345041,15.118911707469698,15.346142735834109,15.176180054130912,15.81083563507629,2.890670975039951,Low_Compression,159.48,157.3,157.92,158.25,159.48,112.1,0.2556,0.16151659,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,16.264,,,,,,,,,,,,,,,,,,,,,,,,,10,,16.327,,Unknown,Unknown,Rising,,False,Unknown,Unknown,,,Unknown,,,Unknown,,,,Ascending Triangle,63.0,Shooting Star,Strong,True,2.92326740000294,,Unknown,1.375345729109873,0.2085308056872117,55.302752293577406,NORMAL,NO_GAP,MID_RANGE,0.6109857035364954,41.396610169491524,97.94343604896581,NEAR_52W_HIGH,MOMENTUM,0.2556,0.16151659,FLAT_DAY,EARLY,47.0,False,16.327,13.403732599997062,2.92326740000294,,,,,21.809353314043143,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
PFE,2026-01-09 11:24:56.717189,2026-01-09,,schwab,25.385,20996935.0,lastPrice,1767986452356,1767986454730,241.987,True,OPEN,OK,COMPUTED,24.22,9.03748077043547,18.559863242266523,18.970045173306488,21.594603020479408,26.724704567328786,9.03748077043547,18.559863242266523,18.970045173306488,21.594603020479408,26.724704567328786,27.097772242392015,25.740602756297847,26.579432502383405,-9.932564402871018,Normal,25.55,25.23,25.34,25.29,27.69,20.915,0.095,0.37564255,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,23.992,,,,,,,,,,,,,,,,,,,,,,,,,10,,24.22,,Unknown,Unknown,Falling,,False,Unknown,Unknown,,,Unknown,,,Unknown,,,,,0.0,,,False,5.249954826693511,,Unknown,1.260586960803625,0.1977066034005564,48.43750000000031,NORMAL,NO_GAP,MID_RANGE,8.324304803178041,21.372220894095157,65.9778597785978,MID_RANGE,NEUTRAL,0.095,0.37564255,FLAT_DAY,EARLY,25.0,False,24.22,18.970045173306488,5.249954826693511,,,,,27.674972720048828,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
COF,2026-01-09 11:24:56.717189,2026-01-09,,schwab,251.29,1685308.0,lastPrice,1767986456334,1767986456680,240.037,True,OPEN,OK,COMPUTED,29.33,25.276259733812477,19.17334877481346,18.225775872970303,26.664665637719057,26.674872492757977,25.276259733812477,19.17334877481346,18.225775872970303,26.664665637719057,26.674872492757977,27.022771971795855,26.068082563053473,27.619273148511304,7.050483860842174,Normal,256.51,251.0,256.0,255.68,259.635,143.22,-4.39,-1.71698999,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,31.799,,,,,,,,,,,,,,,,,,,,,,,,,10,,29.33,,Unknown,Unknown,Rising,,False,Unknown,Neutral,-5.9576598499592075,0.9250139547407641,Stable,19.979206231722397,44.09628679025205,Moderate,38.53687326544975,True,1.3139063506801825,Ascending Triangle,63.0,,,False,11.104224127029696,Bidirectional,Unknown,2.1926857415734773,0.12515644555694352,5.263157894736707,NORMAL,NO_GAP,NEAR_LOW,3.214127525179579,75.45733836056417,92.83167976635313,MID_RANGE,NEUTRAL,-4.39,-1.71698999,NORMAL,MODERATE,13.0,False,29.33,18.225775872970303,11.104224127029696,,,,,60.92593371291145,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
PANW,2026-01-09 11:24:56.717189,2026-01-09,,schwab,189.45,3129012.0,lastPrice,1767986455617,1767986455568,241.149,True,OPEN,OK,COMPUTED,32.924,32.67908707873579,27.929009832590975,26.429109828700735,28.751428853705836,27.3630687583786,32.67908707873579,27.929009832590975,26.429109828700735,28.751428853705836,27.3630687583786,29.959312576829262,30.186533451935443,30.59424835115428,6.249977250035055,Normal,192.4199,187.32,191.93,190.8,223.61,144.145,-1.35,-0.70754717,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,31.376,,,,,,,,,,,,,,,,,,,,,,,,,10,,32.924,,Unknown,Unknown,Rising,,False,Unknown,Bullish,4.051148431147681,7.516198593476424,Falling,47.26651921237538,73.67288022773533,Strong,24.931059486974615,True,0.7572305760835444,Ascending Triangle,63.0,,,False,6.494890171299264,Bullish,Unknown,2.691950382686735,0.5922431865828068,41.765524814211794,NORMAL,NO_GAP,MID_RANGE,15.276597647690185,31.430157133442005,57.01252123576415,MID_RANGE,NEUTRAL,-1.35,-0.70754717,NORMAL,MODERATE,34.0,False,32.924,26.429109828700735,6.494890171299264,,,,,24.574759473155343,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
CMCSA,2026-01-09 11:24:56.717189,2026-01-09,,schwab,28.47,12050370.0,lastPrice,1767986456417,1767986454886,241.831,True,OPEN,OK,COMPUTED,43.516,20.775184026363767,29.584079546823727,27.34548520453966,27.959474943275115,24.907189269087347,20.775184026363767,29.584079546823727,27.34548520453966,27.959474943275115,24.907189269087347,24.893632230947425,24.10877371442594,23.33074885853605,-6.570301178175892,Normal,28.55,27.78,28.13,28.21,38.4,25.75,0.26,0.92165899,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,37.304,,,,,,,,,,,,,,,,,,,,,,,,,10,,43.516,,Unknown,Unknown,Falling,,False,Unknown,Bullish,5.53774584903708,7.117246298161664,Rising,29.30622486522728,81.89236899089758,Strong,21.53138611962204,True,0.4947924009472847,,0.0,,,False,16.17051479546034,Bullish,Unknown,2.7046013347383195,0.28358738036158043,89.61038961038936,NORMAL,NO_GAP,NEAR_HIGH,25.859375,10.5631067961165,21.501976284584973,MID_RANGE,NEUTRAL,0.26,0.92165899,NORMAL,MODERATE,20.0,False,43.516,27.34548520453966,16.17051479546034,,,,,59.13413009316745,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
ANET,2026-01-09 11:24:56.717189,2026-01-09,,schwab,123.47,5591907.0,lastPrice,1767986452934,1767986453536,243.181,True,OPEN,OK,COMPUTED,44.702,39.02140525400049,44.99485150871379,38.84359009237312,42.553595506776134,46.81347033971091,39.02140525400049,44.99485150871379,38.84359009237312,42.553595506776134,46.81347033971091,49.0046958408706,48.109432129844805,48.6916878181262,0.1778151616273717,Normal_Compression,124.83,121.9,124.57,123.72,164.94,59.43,-0.25,-0.20206919,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,45.635,,,,,,,,,,,,,,,,,,,,,,,,,10,,44.702,,Unknown,Unknown,Stable,,False,Unknown,Neutral,0.9865196944854079,-3.4733635398056677,Stable,27.971489523186666,54.41011263646654,Strong,32.881765060137944,True,0.7355770448780355,Ascending Triangle,63.0,,,False,5.8584099076268785,Bidirectional,Unknown,2.373046084068999,0.687035240866468,53.58361774744017,NORMAL,NO_GAP,MID_RANGE,25.14247605189766,107.7570250715127,60.69566865699934,MID_RANGE,NEUTRAL,-0.25,-0.20206919,FLAT_DAY,EARLY,46.0,False,44.702,38.84359009237312,5.8584099076268785,,,,,15.08205058722718,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
CRWD,2026-01-09 11:24:56.717189,2026-01-09,,schwab,471.59,1542045.0,lastPrice,1767986454414,1767986434461,262.256,True,OPEN,OK,COMPUTED,33.714,35.7532179747182,32.24232686192583,29.810281448821456,31.9630765296969,37.21279669362943,35.7532179747182,32.24232686192583,29.810281448821456,31.9630765296969,37.21279669362943,36.44161480657184,35.30622580508365,36.72609724683909,5.942936525896741,Normal,475.98,466.25,472.19,463.87,566.9,298.0,7.72,1.66425938,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,34.427,,,,,,,,,,,,,,,,,,,,,,,,,10,,33.714,,Unknown,Unknown,Rising,,False,Unknown,Unknown,,,Unknown,,,Unknown,,,,,0.0,,,False,3.9037185511785424,,Unknown,2.0632328929790744,1.7936059671890818,54.88180883864301,NORMAL,NO_GAP,MID_RANGE,16.81248897512789,58.25167785234898,64.55559687616214,MID_RANGE,NEUTRAL,7.72,1.66425938,NORMAL,MODERATE,60.0,False,33.714,29.810281448821456,3.9037185511785424,,,,,13.095208637598674,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
