Ticker,timestamp,Date,Error,data_source,last_price,volume,price_source,quote_time,trade_time,quote_age_sec,is_market_open,market_status,price_history_status,hv_status,iv_30d,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,highPrice,lowPrice,openPrice,closePrice,52WeekHigh,52WeekLow,netChange,netPercentChange,dividendDate,dividendYield,snapshot_ts,Snapshot_Age_Hours,iv_surface_source,iv_surface_date,iv_surface_age_days,history_depth_ok,iv_data_stale,regime_confidence,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call_hist,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,iv_rank_252d,iv_percentile_252d,iv_history_count,iv_index_30d_hist,IV_30_D_Call,IV_Rank_30D,IV_Term_Structure,IV_Trend_7D,HV_Trend_30D,VVIX,Recent_Vol_Spike,Volatility_Regime,Regime,IV_Rank_Source,IV_Maturity_State,Trend_State,Price_vs_SMA20,Price_vs_SMA50,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,RV_IV_Ratio,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,Signal_Type,intraday_range_pct,gap_pct,intraday_position_pct,compression_tag,gap_tag,intraday_position_tag,pct_from_52w_high,pct_from_52w_low,52w_range_position,52w_regime_tag,52w_strategy_context,net_change,net_percent_change,momentum_tag,entry_timing_context,days_to_earnings,earnings_proximity_flag,IVHV_gap_30D
AMAT,2026-01-12 18:56:05.018451,2026-01-12,,schwab,306.01,6612806.0,lastPrice,1768265876825,1768265995078,6969.94,True,OPEN,OK,COMPUTED,50.336,55.60961229228592,47.94314376174745,41.70448748108565,42.8931443623979,43.33447015899715,55.60961229228592,47.94314376174745,41.70448748108565,42.8931443623979,43.33447015899715,46.20408548760145,42.997777468042095,42.11920378475369,13.905124811200269,High_Expansion,309.5,300.585,301.715,301.18,309.5,123.7365,4.83,1.60369214,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,46.897,,,,,,,,,,,,,,,,,,,,,,,,,10,,50.336,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,4.282798768996236,5.990089875387331,Falling,23.343809707742484,63.69466182313613,Moderate,26.5274259891911,True,0.5270070325252524,Double Bottom,70.0,,,False,Bullish,2.913303486814163,0.177634637094086,60.852495793606266,NORMAL,NO_GAP,MID_RANGE,1.1276252019386135,147.30778711212938,98.12126709498905,NEAR_52W_HIGH,MOMENTUM,4.83,1.60369214,NORMAL,MODERATE,,False,8.631512518914349
NEE,2026-01-12 18:56:05.018451,2026-01-12,,schwab,81.08,11088091.0,lastPrice,1768266000255,1768265883530,7081.488,True,OPEN,OK,COMPUTED,,20.32189346770864,16.712303806590484,19.600169258897555,19.833356268909025,20.8013224882132,20.32189346770864,16.712303806590484,19.600169258897555,19.833356268909025,20.8013224882132,22.68664721965083,22.970532688374064,25.031395659982287,0.7217242088110858,Normal_Compression,81.15,79.52,79.845,79.89,87.53,61.72,1.19,1.48954813,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,25.025,,,,,,,,,,,,,,,,,,,,,,,,,10,,25.025,,Unknown,Unknown,Stable,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,4.282798768996236,5.990089875387331,Falling,23.343809707742484,63.69466182313613,Moderate,26.5274259891911,True,1.060037002565079,Double Bottom,70.0,,,False,Bullish,2.010360138135187,0.05632745024408775,95.7055214723922,NORMAL,NO_GAP,NEAR_HIGH,7.36890209071176,31.36746597537265,75.00968616815187,MID_RANGE,NEUTRAL,1.19,1.48954813,NORMAL,MODERATE,,False,5.4248307411024435
DHR,2026-01-12 18:56:05.018451,2026-01-12,,schwab,238.83,3615963.0,lastPrice,1768261355274,1768265853860,7111.158,True,OPEN,OK,COMPUTED,,14.471979001076177,17.93422939405796,18.81322971183426,22.146868664437974,27.419932321059253,14.471979001076177,17.93422939405796,18.81322971183426,22.146868664437974,27.419932321059253,27.79326219931753,27.12498572375298,28.58536057493784,-4.341250710758084,Normal_Compression,240.74,235.99,238.285,238.37,258.23,171.0,0.46,0.1929773,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,28.07,,,,,,,,,,,,,,,,,,,,,,,,,10,,28.07,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,3.1389227609057624,5.59360520077818,Falling,29.585603609970523,78.64710589561618,Strong,14.300952384657236,True,0.5094746129197448,,0.0,,,False,Bullish,1.988862370723946,0.03565884968746401,59.789473684210606,NORMAL,NO_GAP,MID_RANGE,7.512682492351781,39.66666666666667,77.75994497305973,MID_RANGE,NEUTRAL,0.46,0.1929773,FLAT_DAY,EARLY,,False,9.25677028816574
MU,2026-01-12 18:56:05.018451,2026-01-12,,schwab,343.65,23152588.0,lastPrice,1768265997668,1768265997668,6967.35,True,OPEN,OK,COMPUTED,58.427,78.51934748199928,77.77352460174359,67.45167545258177,68.85016867687641,64.67789515589362,78.51934748199928,77.77352460174359,67.45167545258177,68.85016867687641,64.67789515589362,60.242152119485695,56.08926695270294,53.78417231968751,11.067672029417508,High_Expansion,348.47,339.32,340.55,345.09,348.47,61.54,-1.44,-0.41728245,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,63.781,,,,,,,,,,,,,,,,,,,,,,,,,10,,58.427,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,3.1389227609057624,5.59360520077818,Falling,29.585603609970523,78.64710589561618,Strong,14.300952384657236,True,0.2447661592184647,,0.0,,,False,Bullish,2.662592754255794,1.315598829290899,47.32240437158435,NORMAL,NO_GAP,MID_RANGE,1.3831893706775475,458.41728956776075,98.32014777123338,NEAR_52W_HIGH,MOMENTUM,-1.44,-0.41728245,FLAT_DAY,EARLY,,False,-9.024675452581768
UNP,2026-01-12 18:56:05.018451,2026-01-12,,schwab,225.0,3279404.0,lastPrice,1768262533891,1768265100632,7864.386,True,OPEN,OK,COMPUTED,23.113,25.539580841580587,20.407489104980375,18.965329783647057,17.863527961992194,17.407911650849254,25.539580841580587,20.407489104980375,18.965329783647057,17.863527961992194,17.407911650849254,18.986514701721102,18.239245958229624,19.438378572475244,6.57425105793353,Normal,229.69,225.0,226.01,228.44,256.84,204.66,-3.44,-1.50586587,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,25.243,,,,,,,,,,,,,,,,,,,,,,,,,10,,23.113,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,3.1389227609057624,5.59360520077818,Falling,29.585603609970523,78.64710589561618,Strong,14.300952384657236,True,0.6187406388031513,,0.0,,,False,Bullish,2.0844444444444434,1.0637366485729323,0.0,NORMAL,NO_GAP,NEAR_LOW,12.396822924778062,9.938434476693054,38.98045228056729,NEAR_52W_LOW,CONTRARIAN,-3.44,-1.50586587,NORMAL,MODERATE,,False,4.147670216352942
GILD,2026-01-12 18:56:05.018451,2026-01-12,,schwab,121.5,7397037.0,lastPrice,1768263091634,1768265943340,7021.678,True,OPEN,OK,COMPUTED,,29.63553425314914,26.287201060502603,23.86193210124557,25.201723596226245,24.121511742435032,29.63553425314914,26.287201060502603,23.86193210124557,25.201723596226245,24.121511742435032,26.10549173181587,26.23447153126933,28.50203795634489,5.773602151903567,Normal,124.48,119.63,120.58,121.1,128.7,88.57,0.4,0.33030553,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,29.334,,,,,,,,,,,,,,,,,,,,,,,,,10,,29.334,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-2.117325806844933,-0.0320343617149497,Falling,37.69448813455989,38.72710300396346,Strong,25.220301102844733,True,0.8597634520639781,,0.0,,,False,Bearish,3.9917695473251102,0.4293971924029695,38.55670103092786,NORMAL,NO_GAP,MID_RANGE,5.594405594405586,37.17963192954726,82.05831049090459,MID_RANGE,NEUTRAL,0.4,0.33030553,FLAT_DAY,EARLY,,False,5.472067898754428
TJX,2026-01-12 18:56:05.018451,2026-01-12,,schwab,157.0,5529903.0,lastPrice,1768265805240,1768265839425,7125.593,True,OPEN,OK,COMPUTED,,16.37916518696305,13.542114596357816,13.447765287090244,15.352736404602856,15.13281224829618,16.37916518696305,13.542114596357816,13.447765287090244,15.352736404602856,15.13281224829618,15.358082173139016,15.184394245481773,15.817053507819644,2.9313998998728064,Low_Compression,158.76,156.8,157.71,157.81,159.48,112.1,-0.81,-0.51327546,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,16.264,,,,,,,,,,,,,,,,,,,,,,,,,10,,16.264,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-2.117325806844933,-0.0320343617149497,Falling,37.69448813455989,38.72710300396346,Strong,25.220301102844733,True,1.55068255674156,,0.0,,,False,Bearish,1.2484076433120888,0.06336734047271675,10.204081632652588,NORMAL,NO_GAP,NEAR_LOW,1.5550539252570792,40.053523639607505,94.76572393414945,NEAR_52W_HIGH,MOMENTUM,-0.81,-0.51327546,NORMAL,MODERATE,,False,2.816234712909756
PFE,2026-01-12 18:56:05.018451,2026-01-12,,schwab,25.31,50256307.0,lastPrice,1768266000396,1768265990397,6974.621,True,OPEN,OK,COMPUTED,,9.4961743637265,18.802742013409585,19.11213339709461,21.638132604653585,26.751745898629835,9.4961743637265,18.802742013409585,19.11213339709461,21.638132604653585,26.751745898629835,27.116328570902287,25.7547692618349,26.59050024899235,-9.615959033368105,Normal,25.77,25.085,25.575,25.48,27.69,20.915,-0.17,-0.66718995,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,23.992,,,,,,,,,,,,,,,,,,,,,,,,,10,,23.992,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,1.042720332910559,4.128179832692315,Falling,34.728349844603954,59.82962999863548,Strong,16.593119087046126,True,0.6916104987931863,,0.0,,,False,Bullish,2.706440142236265,0.37284144427001126,32.8467153284669,NORMAL,NO_GAP,MID_RANGE,8.595160707836772,21.013626583791538,64.87084870848706,MID_RANGE,NEUTRAL,-0.17,-0.66718995,NORMAL,MODERATE,,False,4.879866602905391
COF,2026-01-12 18:56:05.018451,2026-01-12,,schwab,234.15,15082561.0,lastPrice,1768266000267,1768265995841,6969.177,True,OPEN,OK,COMPUTED,33.821,28.425592976565976,21.31737391666545,19.90199933207462,27.181454321523574,26.995796511057552,28.425592976565976,21.31737391666545,19.90199933207462,27.181454321523574,26.995796511057552,27.25949825401611,26.26965414445266,27.779179747926193,8.523593644491356,Normal,236.18,228.7,229.945,249.2,259.635,143.22,-15.05,-6.03932584,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,31.799,,,,,,,,,,,,,,,,,,,,,,,,,10,,33.821,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,1.042720332910559,4.128179832692315,Falling,34.728349844603954,59.82962999863548,Strong,16.593119087046126,True,0.4906158625423887,,0.0,,,False,Bullish,3.1945334187486734,7.726725521669341,72.86096256684496,NORMAL,GAP_DOWN,NEAR_HIGH,9.815702813565192,63.48973607038124,78.10849117381781,MID_RANGE,NEUTRAL,-15.05,-6.03932584,STRONG_DOWN_DAY,LATE_SHORT,,False,13.919000667925378
PANW,2026-01-12 18:56:05.018451,2026-01-12,,schwab,188.34,4281434.0,lastPrice,1768265772309,1768265902993,7062.025,True,OPEN,OK,COMPUTED,40.077,32.62867861048445,27.90629344507749,26.410596505550423,28.744752933762463,27.357571549163566,32.62867861048445,27.90629344507749,26.410596505550423,28.744752933762463,27.357571549163566,29.95570571013626,30.183616421059593,30.591616296268853,6.218082104934027,Normal,189.7499,187.2929,188.34,189.02,223.61,144.145,-0.68,-0.35975029,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,31.376,,,,,,,,,,,,,,,,,,,,,,,,,10,,40.077,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,0.10233154363226778,0.45630324622384366,Falling,19.582657367777294,52.743155593444634,Moderate,10.5709978610522,True,0.2637671946765527,,0.0,Bearish Engulfing,Strong,True,Bullish,1.3045555909525293,0.3597502909745037,42.61701261701275,NORMAL,NO_GAP,MID_RANGE,15.77299762980189,30.660099205660963,55.61567985905743,MID_RANGE,NEUTRAL,-0.68,-0.35975029,FLAT_DAY,EARLY,,False,13.666403494449575
CMCSA,2026-01-12 18:56:05.018451,2026-01-12,,schwab,29.05,40310238.0,lastPrice,1768265704539,1768265995715,6969.303,True,OPEN,OK,COMPUTED,37.312,20.895299041384856,29.55679953362394,27.332323605303166,27.982473773263983,24.93232189926178,20.895299041384856,29.55679953362394,27.332323605303166,27.982473773263983,24.93232189926178,24.91192172666421,24.122520297946735,23.34228938368665,-6.43702456391831,Normal,29.32,28.485,28.74,28.37,38.4,25.75,0.68,2.39689813,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,37.304,,,,,,,,,,,,,,,,,,,,,,,,,10,,37.312,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Neutral,-5.235882642420174,1.4788826816450444,Rising,58.32128415445229,40.71774218388632,Strong,43.35189529373131,True,1.1618754098877389,,0.0,,,False,Bidirectional,2.8743545611015517,1.3041945717306924,67.66467065868272,NORMAL,NO_GAP,MID_RANGE,24.34895833333333,12.815533980582527,26.08695652173914,MID_RANGE,NEUTRAL,0.68,2.39689813,STRONG_UP_DAY,LATE_LONG,,False,9.979676394696831
LOW,2026-01-12 18:56:05.018451,2026-01-12,,schwab,270.01,3269848.0,lastPrice,1768264142958,1768265762217,7202.801,True,OPEN,OK,COMPUTED,,28.863358701625728,25.009516490655187,23.02705853371284,24.20611011341797,22.714767255436232,28.863358701625728,25.009516490655187,23.02705853371284,24.20611011341797,22.714767255436232,23.32826037910099,23.155976264671196,22.884998324845704,5.8363001679128885,Normal,271.53,263.61,266.49,267.21,274.98,206.385,2.8,1.04786498,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,24.792,,,,,,,,,,,,,,,,,,,,,,,,,10,,24.792,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,9.001122867836559,11.926383476296861,Falling,12.43243367405518,86.55358356551592,Weak,29.27732891365094,True,1.1809183976141875,,0.0,,,False,Bullish,2.9332246953816377,0.2694509936005279,80.80808080808094,NORMAL,NO_GAP,NEAR_HIGH,1.8074041748490897,30.82830632071129,92.75457394853849,NEAR_52W_HIGH,MOMENTUM,2.8,1.04786498,NORMAL,MODERATE,,False,1.764941466287162
ANET,2026-01-12 18:56:05.018451,2026-01-12,,schwab,123.28,8795880.0,lastPrice,1768265767781,1768265991509,6973.509,True,OPEN,OK,COMPUTED,53.374,38.993388559170775,45.00877523043992,38.87895955941036,42.56416317219835,46.821788940689274,38.993388559170775,45.00877523043992,38.87895955941036,42.56416317219835,46.821788940689274,49.013593414288984,48.11779890432572,48.69997555544211,0.1144289997604133,Normal_Compression,124.455,120.0,121.6,122.89,164.94,59.43,0.39,0.31735699,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,45.635,,,,,,,,,,,,,,,,,,,,,,,,,10,,53.374,,Unknown,Unknown,Stable,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,9.001122867836559,11.926383476296861,Falling,12.43243367405518,86.55358356551592,Weak,29.27732891365094,True,0.5485316617388792,,0.0,,,False,Bullish,3.6137248539909135,1.049719261127843,73.62514029180701,NORMAL,NO_GAP,NEAR_HIGH,25.257669455559594,107.43732121823994,60.515590939247474,MID_RANGE,NEUTRAL,0.39,0.31735699,FLAT_DAY,EARLY,,False,14.49504044058964
CRWD,2026-01-12 18:56:05.018451,2026-01-12,,schwab,465.55,1938862.0,lastPrice,1768265790408,1768265978118,6986.9,True,OPEN,OK,COMPUTED,35.821,36.22305079643775,32.551474404313424,30.002420335315875,32.038334274207834,37.248751146804096,36.22305079643775,32.551474404313424,30.002420335315875,32.038334274207834,37.248751146804096,36.47319215898868,35.33162020013029,36.74475159394978,6.220630461121871,Normal,468.61,459.65,460.25,470.61,566.9,298.0,-5.06,-1.07520027,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,34.427,,,,,,,,,,,,,,,,,,,,,,,,,10,,35.821,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-4.068932064936385,-5.790602909674765,Stable,26.77846426585768,37.551037778985304,Strong,38.5378694466846,True,1.0758457175032692,,0.0,Piercing Line,Moderate,False,Bearish,1.9246053055525798,2.201398185333931,65.8482142857144,NORMAL,GAP_DOWN,MID_RANGE,17.87793261598165,56.22483221476511,62.30940870211976,MID_RANGE,NEUTRAL,-5.06,-1.07520027,NORMAL,MODERATE,,False,5.818579664684123
LRCX,2026-01-12 18:56:05.018451,2026-01-12,,schwab,219.51,10749065.0,lastPrice,1768265985697,1768265995078,6969.94,True,OPEN,OK,COMPUTED,57.03,66.83619694511962,61.83812406882316,51.49942954961727,52.10247166290738,50.3671335827316,66.83619694511962,61.83812406882316,51.49942954961727,52.10247166290738,50.3671335827316,48.22646432747513,44.52802734289645,43.60504957522994,15.336767395502356,High_Expansion,222.58,215.18,216.12,218.36,222.58,56.32,1.15,0.52665323,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,55.996,,,,,,,,,,,,,,,,,,,,,,,,,10,,57.03,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-1.8195349546649882,-7.582381579874631,Falling,38.58306653696855,41.75089107304536,Strong,36.09104523860508,True,0.6328431569104872,,0.0,,,False,Bearish,3.3711448225593394,1.0258289063931165,58.513513513513246,NORMAL,NO_GAP,MID_RANGE,1.3792793602300393,289.75497159090907,98.153494526645,NEAR_52W_HIGH,MOMENTUM,1.15,0.52665323,NORMAL,MODERATE,,False,5.530570450382733
ADP,2026-01-12 18:56:05.018451,2026-01-12,,schwab,262.1,1495087.0,lastPrice,1768265807282,1768265737805,7227.213,True,OPEN,OK,COMPUTED,,17.517649985004276,18.1867036812361,16.029847025597636,20.9098798818455,19.02539553760442,17.517649985004276,18.1867036812361,16.029847025597636,20.9098798818455,19.02539553760442,18.31108547572633,18.58874254878396,17.797700719580593,1.4878029594066398,Normal_Compression,266.0299,261.97,264.8,266.02,329.9295,247.1835,-3.92,-1.47357342,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,23.276,,,,,,,,,,,,,,,,,,,,,,,,,10,,23.276,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,0.6602905490982114,2.154072171400353,Falling,13.144800973748845,57.357775422587075,Weak,19.419621686192812,True,0.834319543142843,,0.0,,,False,Bullish,1.5489889355207822,0.45861213442597193,3.2020493115593096,NORMAL,NO_GAP,NEAR_LOW,20.55878604368509,6.034585641840986,18.026853261789103,NEAR_52W_LOW,CONTRARIAN,-3.92,-1.47357342,NORMAL,MODERATE,,False,7.246152974402364
KKR,2026-01-12 18:56:05.018451,2026-01-12,,schwab,134.0,5138628.0,lastPrice,1768266000228,1768262636639,10328.379,True,OPEN,OK,COMPUTED,37.499,33.759469275673624,29.567473166789775,31.216280751218207,32.35042957007824,34.78129840276303,33.759469275673624,29.567473166789775,31.216280751218207,32.35042957007824,34.78129840276303,32.644218022770325,32.468380291434705,32.78739764722631,2.5431885244554167,Normal_Compression,136.0199,130.9421,132.0,134.65,170.4,86.15,-0.65,-0.48273301,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,35.933,,,,,,,,,,,,,,,,,,,,,,,,,10,,37.499,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,0.6602905490982114,2.154072171400353,Falling,13.144800973748845,57.357775422587075,Weak,19.419621686192812,True,0.517870388175493,,0.0,,,False,Bullish,3.789402985074624,1.968065354623101,60.22096183386489,NORMAL,NO_GAP,MID_RANGE,21.361502347417844,55.54265815438188,56.79525222551928,MID_RANGE,NEUTRAL,-0.65,-0.48273301,FLAT_DAY,EARLY,,False,6.282719248781795
APH,2026-01-12 18:56:05.018451,2026-01-12,,schwab,146.0,10134280.0,lastPrice,1768266000263,1768265988543,6976.475,True,OPEN,OK,COMPUTED,43.186,27.98390950195426,38.84306039699747,33.1519551245687,35.60993921996453,32.98655236400405,27.98390950195426,38.84306039699747,33.1519551245687,35.60993921996453,32.98655236400405,31.16182276124767,28.69858119902069,28.355619207437332,-5.168045622614443,Normal,147.25,141.5,141.66,140.16,147.25,56.45,5.84,4.16666667,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,43.327,,,,,,,,,,,,,,,,,,,,,,,,,8,,43.186,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,0.6602905490982114,2.154072171400353,Falling,13.144800973748845,57.357775422587075,Weak,19.419621686192812,True,0.4496740074605847,,0.0,,,False,Bullish,3.9383561643835616,1.0702054794520548,78.26086956521739,NORMAL,NO_GAP,NEAR_HIGH,0.8488964346349746,158.6359610274579,98.62334801762115,NEAR_52W_HIGH,MOMENTUM,5.84,4.16666667,STRONG_UP_DAY,LATE_LONG,,False,10.034044875431299
ADI,2026-01-12 18:56:05.018451,2026-01-12,,schwab,293.06,3308243.0,lastPrice,1768265715126,1768265995078,6969.94,True,OPEN,OK,COMPUTED,33.115,30.43304283004006,25.82429813951139,25.10468759823973,28.987148928436408,28.46632427510056,30.43304283004006,25.82429813951139,25.10468759823973,28.987148928436408,28.46632427510056,28.501606428998667,27.24660512427604,28.774225643370897,5.328355231800327,Normal,298.35,292.45,297.5,300.93,303.2,158.65,-7.87,-2.61522613,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,29.626,,,,,,,,,,,,,,,,,,,,,,,,,10,,33.115,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,7.2803590849084205,6.330427865225095,Falling,17.63320921329727,69.6411791719149,Moderate,33.77308863885457,True,1.0198728261770968,,0.0,,,False,Bullish,2.0132396096362637,1.1397999534775551,10.338983050847629,NORMAL,NO_GAP,NEAR_LOW,3.3443271767809986,84.72108414749448,92.9851262538914,MID_RANGE,NEUTRAL,-7.87,-2.61522613,STRONG_DOWN_DAY,LATE_SHORT,,False,8.01031240176027
CB,2026-01-12 18:56:05.018451,2026-01-12,,schwab,306.65,1314120.0,lastPrice,1768266000339,1768265807297,7157.721,True,OPEN,OK,COMPUTED,,21.00024062590824,19.7812398725396,17.598200746804853,19.445382374647572,17.51261082007087,21.00024062590824,19.7812398725396,17.598200746804853,19.445382374647572,17.51261082007087,17.102370631864115,17.184501421042214,17.361191350663415,3.4020398791033877,Normal_Compression,309.375,305.04,307.08,306.81,316.94,252.1604,-0.16,-0.05214954,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,18.132,,,,,,,,,,,,,,,,,,,,,,,,,8,,18.132,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,5.1775540067296895,13.099706003600375,Falling,32.41662106271823,73.58536027657665,Strong,33.475573124858904,True,1.8462151513820264,Double Bottom,70.0,,,False,Bullish,1.4136637860753236,0.08800234672924019,37.139561707034936,NORMAL,NO_GAP,MID_RANGE,3.246671294251284,21.609102777438473,84.11536965340937,MID_RANGE,NEUTRAL,-0.16,-0.05214954,FLAT_DAY,EARLY,,False,0.5337992531951485
COP,2026-01-12 18:56:05.018451,2026-01-12,,schwab,95.74,10232876.0,lastPrice,1768266000246,1768265989930,6975.088,True,OPEN,OK,COMPUTED,28.903,40.76735190391637,38.81892003431878,34.95450240811975,30.026219956382867,30.355898317967146,40.76735190391637,38.81892003431878,34.95450240811975,30.026219956382867,30.355898317967146,28.02087947241126,28.257746133198893,28.23502464010584,5.81284949579662,Normal,98.73,94.68,98.61,97.51,106.2,79.88,-1.77,-1.81519844,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,30.694,,,,,,,,,,,,,,,,,,,,,,,,,10,,28.903,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,5.1775540067296895,13.099706003600375,Falling,32.41662106271823,73.58536027657665,Strong,33.475573124858904,True,1.158204100780504,Double Bottom,70.0,,,False,Bullish,4.2302068101107135,1.1280894267254582,26.17283950617256,NORMAL,NO_GAP,NEAR_LOW,9.849340866290026,19.854782173259892,60.258358662613965,MID_RANGE,NEUTRAL,-1.77,-1.81519844,NORMAL,MODERATE,,False,-6.051502408119752
VRTX,2026-01-12 18:56:05.018451,2026-01-12,,schwab,457.5,1350714.0,lastPrice,1768265957228,1768265579660,7385.358,True,OPEN,OK,COMPUTED,30.062,34.615096767457175,26.144887860473258,31.923613854881022,26.46312091054953,24.887776177431256,34.615096767457175,26.144887860473258,31.923613854881022,26.46312091054953,24.887776177431256,42.14848746012315,38.748637937437,38.82216608314909,2.6914829125761486,Normal_Compression,464.59,454.54,461.07,463.86,519.68,362.5,-6.36,-1.37110335,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,34.173,,,,,,,,,,,,,,,,,,,,,,,,,10,,30.062,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,1.5064449649038094,4.8594709009822905,Falling,25.21218756325347,57.91818402337335,Strong,42.576429649858504,True,1.416287327851058,Double Bottom,70.0,,,False,Bullish,2.1967213114754,0.6014745828482776,29.45273631840789,NORMAL,NO_GAP,NEAR_LOW,11.965055418719203,26.20689655172414,60.440259575009556,MID_RANGE,NEUTRAL,-6.36,-1.37110335,NORMAL,MODERATE,,False,-1.8616138548810213
